0.013503,0.00078,0,0.328155,-0.70532,0.000856,0,0.328155,83.261571,16.738429,1.107567,0.94,6.682032,-53.161962
0.073447,0.000393,0,0.168235,-0.801374,0.000912,0,0.168235,44.37613,55.62387,1.109017,0.92,12.634672,-26.163527
0.311799,0.000818,0,0.324451,-0.790568,0.000893,0,0.324451,71.047064,28.952936,1.101965,0.94,31.604354,-46.710267
0.255948,0.000908,0,0.664705,-0.870833,0.00095,0,0.664705,57.893178,42.106822,1.685479,0.56,42.858841,-22.37165
0.054,0.000919,0,0.355274,-0.761973,0.000998,0,0.355274,50.025448,49.974552,1.594444,0.64,20.502008,-20.313445
0.019976,0.000133,0,0.227716,-0.474859,0.00091,0,0.227716,80.668091,19.331909,1.134917,0.98,6.024363,-33.830318
0.180731,0.000624,0,0.739728,-0.803343,0.000682,0,0.739728,72.665479,27.334521,1.245749,0.78,33.398412,-38.105609
0.773822,0.000421,0,0.518354,-0.578555,0.00083,0,0.518354,56.134617,43.865383,1.897545,0.58,66.199579,-9.692566
0.352337,0.000459,0,0.355447,-0.656132,0.000816,0,0.355447,86.259261,13.740739,1.146441,0.96,35.316041,-51.642963
0.192945,0.000236,0,0.347937,-0.659395,0.000405,0,0.347937,36.233311,63.766689,7.501635,0.86,29.18639,-1.690596
0.842029,0.000951,0,0.779759,-0.829062,0.000975,0,0.779759,97.096751,2.903249,1.130105,1,84.114501,-78.140744
0.11034,0.000641,0,0.54292,-0.58701,0.000643,0,0.54292,88.212969,11.787031,1.216767,0.94,16.189368,-45.325783
0.48003,0.000908,0,0.793471,-0.867631,0.001,0,0.793471,50.46457,49.53543,4.007308,0.98,63.575235,-4.429244
0.23798,0.000893,0,0.647952,-0.881774,0.000935,0,0.647952,60.975884,39.024116,1.485563,0.52,39.851231,-28.424184
0.666053,0.000397,0,0.239703,-0.486308,0.000454,0,0.239703,54.287366,45.712634,1.257558,0.6,47.137303,-15.418247
0.430542,0.000638,0,0.868403,-0.89843,0.000964,0,0.868403,74.68584,25.31416,1.243914,0.68,54.185969,-45.045087
0.769341,0.000506,0,0.166213,-0.747012,0.000672,0,0.166213,24.54019,75.45981,1.783741,0.46,31.434582,-5.772937
0.349974,0.000306,0,0.611261,-0.648355,0.000616,0,0.611261,59.293904,40.706096,1.637034,0.62,45.651543,-13.524897
0.181746,0.000358,0,0.051929,-0.307302,0.000912,0,0.051929,59.778083,40.221917,1.032768,1,12.974545,-16.226721
0.176137,0.000545,0,0.422261,-0.886064,0.000933,0,0.422261,40.20043,59.79957,1.470454,0.52,32.353741,-10.331603
0.101871,0.000153,0,0.119333,-0.812131,0.00088,0,0.119333,30.814498,69.185502,1.115002,0.9,11.399934,-16.742186
0.414495,0.00096,0,0.093646,-0.517891,0.000995,0,0.093646,73.035534,26.964466,1.182554,1,32.868086,-35.226667
0.586838,0.000943,0,0.512853,-0.575826,0.00099,0,0.512853,86.985049,13.014951,1.939986,0.92,57.802933,-43.327332
0.461098,0.000166,0,0.243505,-0.333278,0.000786,0,0.243505,57.886113,42.113887,1.442801,0.76,36.955686,-8.991725
0.723731,0.000487,0,0.768402,-0.832903,0.000585,0,0.768402,70.624053,29.375947,1.389495,0.58,73.719794,-36.209119
0.739088,0.000677,0,0.875581,-0.897232,0.000805,0,0.875581,90.636905,9.363095,1.335393,0.9,75.248153,-73.051203
0.661187,0.000752,0,0.313563,-0.630737,0.000926,0,0.313563,66.33523,33.66477,1.298804,0.82,54.465914,-31.222674
0.663064,0.000638,0,0.517707,-0.790177,0.000976,0,0.517707,71.573214,28.426786,1.201226,0.76,62.219994,-41.768874
0.378666,0.000288,0,0.41928,-0.605746,0.000711,0,0.41928,62.953077,37.046923,1.53286,0.7,39.389379,-22.555745
0.712154,0.00054,0,0.855061,-0.882904,0.000763,0,0.855061,93.480489,6.519511,1.102221,0.94,72.197503,-76.888381
0.835812,0.000725,0,0.539189,-0.678186,0.000963,0,0.539189,93.721315,6.278685,1.054294,1,81.786789,-60.084842
0.793852,0.000487,0,0.226712,-0.544558,0.000954,0,0.226712,84.322137,15.677863,1.178154,0.96,70.534798,-42.283488
